name:ID;:LABEL
Sridhar Sunderam;Author
Bashar Ibrahim;Author
Gabi Escuela;Author
Gerd Gruenert;Author
Jerzy Gorecki;Author
Konrad Gizynski;Author
Peter Dittrich;Author
Vladimir Nikulin;Author
Chih-Hsien Yang;Author
Chuen-Der Huang;Author
I-Fang Chung;Author
Ken-Li Lin;Author
Yuh-Shyong Yang;Author
Hing-Yip Chan;Author
Fanxin Zeng;Author
Gadeng Luosang;Author
Jian Liu;Author
Jianyong Wang 0002;Author
Mark Dolson;Author
Filip Ponulak;Author
Mia Nazmul Haque Siddique;Author
Britta Mersch;Author
Christian Igel;Author
Peter Meinicke;Author
Tobias Glasmachers;Author
Francis George C. Cabarle;Author
Javier Hernández-Tello;Author
Miguel Ángel Martínez-del-Amor;Author
Germán Rodríguez-Bermúdez;Author
Pedro J. García-Laencina;Author
Gang Wang 0005;Author
Jing Li;Author
Qiang Wang;Author
Wen Shi 0003;Author
Xiangguo Yan;Author
Yamin Li;Author
Zhian Liu;Author
Filippo Mignosi;Author
Francesca Galassi;Author
Giuseppe Placidi;Author
Matteo Polsinelli;Author
Michele Nappi;Author
Bartosz Krawczyk;Author
Konrad Jackowski;Author
Michal Wozniak 0001;Author
Kelly J. Gurubel;Author
Hong Wang 0015;Author
Shuangyong Zhang;Author
Tianyu Liu 0006;Author
Weixin Li;Author
Yanshen Sun;Author
Zishan Zhang;Author
Zixi Zheng;Author
Diego Jiménez-Jiménez;Author
Didier Zwierski;Author
Baodan Chen;Author
Yueheng Peng;Author
Fatma Latifoglu;Author
Sadik Kara;Author
Saime Akdemir Akar;Author
Vedat Bilgiç;Author
Guido Bologna;Author
Niels Tolstrup;Author
Dmitry E. Postnov;Author
Erik Mosekilde;Author
Ludmila S. Ryazanova;Author
Olga V. Sosnovtseva;Author
Roman A. Zhirin;Author
Alessia Bramanti;Author
Lilla Bonanno;Author
Placido Bramanti;Author
Silvia Marino;Author
Simona De Salvo;Author
Feng Gao 0008;Author
Jiande Sun 0001;Author
Ju Liu;Author
Yong Ning;Author
David Treiman;Author
Levi B. Good;Author
Steven T. Marsh;Author
Fernando J. Von Zuben;Author
Leandro Nunes de Castro;Author
Carmen L. R. Santos;Author
Pedro Paulo Balbi de Oliveira;Author
Phil Husbands;Author
David E. Rumelhart;Author
Liyan Chen;Author
Dave Mann;Author
Richard Harrison;Author
Roger Birchall;Author
Wenjia Wang;Author
Allan Kardec Barros;Author
Noboru Ohnishi;Author
Ke Li;Author
Lina Wang 0003;Author
Mei-Lin Luo;Author
Wei-Gang Cui;Author
Yang Li 0010;Author
Francisco Naveros 0001;Author
Álvaro González-Redondo;Author
Marius Usher;Author
Ofer Hendin;Author
B. V. N. Siva Prasad;Author
Ch. Venkateswarlu;Author
P. Anand;Author
Hyekyoung Lee;Author
Seungjin Choi;Author
Yong-Deok Kim;Author
John Carney;Author
Padraig Cunningham;Author
Bruce Denby;Author
Arnim Johannes Gaebler;Author
Erik Roecher;Author
Frank O. Thiele;Author
Lucas Mösch;Author
Patrick Eisner;Author
Pegah Sarkheil;Author
Svenja Caspers;Author
Josep L. Rosselló;Author
Miquel L. Alomar;Author
Anton Maximilian Schäfer;Author
Hans-Georg Zimmermann;Author
Agata Wozniak-Kwasniewska;Author
David Szekely;Author
Elzbieta Olejarczyk;Author
Olivier David 0001;Author
Urszula Zuchowicz;Author
Kailun He;Author
Lekai Zhang;Author
Mohamed Amin Gouda;Author
Peipei Yao;Author
Xusheng Yang;Author
Juan Luis Luque;Author
Miguel Lopez-Zamora;Author
Pedro Javier Lopez-Abarejo;Author
Hamid Beigy;Author
Mohammad Reza Meybodi;Author
Cheng-Chin Chiang;Author
Ann John;Author
Carlos M. Travieso;Author
Jesús B. Alonso;Author
Marcos del Pozo-Baños;Author
Ricardo H. C. Takahashi;Author
Rodney R. Saldanha;Author
Roselito de Albuquerque Teixeira;Author
Kreangkri Ratchagit;Author
Tom Ziemke;Author
Alexander N. Gorban;Author
Andrei Yu. Zinovyev;Author
Mats Bengtsson;Author
Gordon W. Arbuthnott;Author
Luis Carrillo-Reid;Author
Marianela Garcia-Munoz;Author
Stephan Theiss;Author
Violeta G. Lopez-Huerta;Author
Yoram Singer;Author
Bin Gao;Author
Jiazheng Zhou;Author
Li Liu;Author
Yan Leng;Author
Yuying Yang;Author
Zonghong Jiang;Author
Stefan Wermter;Author
Sabyasachi Bhattacharya;Author
Srimanta Pal;Author
Michael Small;Author
Yi Zhao 0007;Author
Ikuko Nishikawa;Author
Kazutoshi Sakakibara;Author
Takeshi Iritani;Author
Geoffrey W. Hoffmann;Author
Michael R. Davenport;Author
Nicolas Le Bihan;Author
Sven Buchholz 0001;Author
Eduardo Ghiglioni;Author
Noelia Belén Rios;Author
Chen Shen 0003;Author
Fan Zhou 0007;Author
Junjie Liu 0002;Author
Rongxin Jiang 0001;Author
Shixuan Meng;Author
Xiang Tian 0002;Author
Yaowu Chen;Author
Hava T. Siegelmann;Author
Jérémie Cabessa;Author
Filip Stojic;Author
Tom Chau;Author
Min Wu;Author
Abhijeet Bhattacharya;Author
S. P. K. Karri;Author
Tanmay Baweja;Author
Andreas G. Andreou;Author
Guillaume Garreau;Author
Julius Georgiou;Author
Salvador Dura-Bernal;Author
Susan L. Denham;Author
Dimitris Parthimos;Author
Nick Stamatis;Author
Tudor M. Griffith;Author
Antoine Deleforge;Author
Florence Forbes;Author
Radu Horaud;Author
Baotong Cui;Author
Ming Gao;Author
Xuyang Lou;Author
Aapo Hyvärinen;Author
Ella Bingham;Author
Afzel Noore;Author
Liang Tian;Author
Florent Masseglia;Author
François Petitjean;Author
Germain Forestier;Author
Pierre Gançarski;Author
Allan Hartstein;Author
Hilbert J. Kappen;Author
Marcel J. Nijman;Author
José Andrés Berzal;Author
Luis Rodríguez;Author
Pedro J. Zufiria;Author
Anna Chabuda;Author
Marian Dovgialo;Author
Jingwen Jiang;Author
Lei Zhang;Author
Wei Zhang 0244;Author
Yuanxiao Fan;Author
Yuchen Li;Author
Alain Destexhe;Author
Andrew P. Davison;Author
Mathilde Badoual;Author
Michael Rudolph 0002;Author
Quan Zou 0002;Author
Thierry Bal;Author
Yves Frégnac;Author
Bernardete Ribeiro;Author
Noel Lopes;Author
Leena Eskelinen;Author
Peter Laursen;Author
Thomas Sams;Author
G. Zhang;Author
P. Saratchandran;Author
Udantha R. Abeyratne;Author
Catherine Vairappan;Author
Songsong Li;Author
Toshimi Okada;Author
Xiaoming Chen;Author
Luigi G. Occhipinti;Author
Riccardo Caponetto;Author
Blaise Yvert;Author
Marie Bernert;Author
Javier Ramírez Perez de Inestrosa;Author
Juan Miguel Ortiz-de-Lazcano-Lobato;Author
Adamantios Arampatzis;Author
Alessandro Santuz;Author
Antonis Ekizos;Author
Lars Janshen;Author
Vasilios Baltzopoulos;Author
Benedict Powell;Author
Jochen Einbeck;Author
Ludger Evers;Author
Chi Zhou;Author
Lulin Ye;Author
George Caridakis;Author
Georgios Alexandridis;Author
John Aliprantis;Author
Konstantinos Korovesis;Author
Konstantinos Michalakis;Author
Panagiotis Tsantilas;Author
Camelia Chira;Author
Carlos Prieto;Author
Javier Sedano;Author
José Ramón Villar 0001;Author
Monica Camara;Author
Evelien E. Geertsema;Author
Gerhard H. Visser;Author
Maeike Zijlmans;Author
Steven P. Claus;Author
Eric O. Postma;Author
H. Jaap van den Herik;Author
Patrick T. W. Hudson;Author
Antonio Esposito 0002;Author
Marco Parvis;Author
Pasquale Arpaia;Author
Fang Lin;Author
Guizhi Xu;Author
Kostas Michalopoulos;Author
Karl Pauwels;Author
Jing Chun Zhang;Author
Ming Zhang 0020;Author
Boaz Lerner;Author
Hugo Guterman;Author
Its'hak Dinstein;Author
Yitzhak Romem;Author
Tamás Rozgonyi;Author
Tibor Fomin;Author
Ali Al-Shahib;Author
David R. Gilbert;Author
Rainer Breitling;Author
D. Sridharan 0002;Author
P. S. Prashanth;Author
V. S. Chakravarthy;Author
Hanseok Ko;Author
Wei Chuang Ooi;Author
Wesam Barbakh;Author
V. Sree Krishna Chaitanya;Author
Angela Serra;Author
Emanuele Pesce;Author
Fabrizio Esposito;Author
Francesca Trojsi;Author
Gioacchino Tedeschi;Author
Michele Fratello;Author
Paola Galdi;Author
Roberto Tagliaferri;Author
Ardalan Aarabi;Author
Bo You;Author
Chenchen Cheng;Author
Yakang Dai;Author
Yan Liu 0041;Author
Yuanfeng Zhou;Author
Yunbo Shi;Author
Graeme D. Jackson;Author
Richard A. L. Macdonell;Author
Samuel F. Berkovic;Author
Marie-Pierre Deiber;Author
Michalis E. Zervakis;Author
Anthony J. B. Fogg;Author
Marylin L. Vaughn;Author
Michael A. Foy;Author
Steven J. Cavill;Author
Stewart J. Taylor;Author
Artur M. Arsénio;Author
Dong Wang;Author
Zhenhua Xie;Author
Gheorghe Paun;Author
Linqiang Pan;Author
Aliaksandra Shymanskaya;Author
Himanshu Kumar;Author
Philippa Hüpen;Author
Ramakrishnan Swaminathan;Author
Ute Habel;Author
Regina W. Y. Wang;Author
Shy-Peih Huarng;Author
Yuang Tang;Author
Saeed Reza Kheradpisheh;Author
Timothée Masquelier;Author
R. Sasson;Author
Jun Chen;Author
Yan Ji;Author
Jiayu Liang;Author
Dirk Schubert;Author
Marijn B. Martens;Author
Michela Chiappalone;Author
Paul H. E. Tiesinga;Author
Xinnian Chen;Author
Hatsuo Hayashi;Author
Kazuki Nakada;Author
Tetsuya Asai;Author
Carla S. Möller-Levet;Author
Arturo S. García 0001;Author
José Pascual Molina;Author
Luz M. González-Gualda;Author
Miguel Á. Vicente-Querol;Author
Patricia Fernández-Sotos;Author
Art B. Owen;Author
Gregory J. Wolff;Author
Snjezana Soltic;Author
James M. Hogan;Author
Joachim Diederich;Author
Nan Zhou;Author
Emanuel Marom;Author
Nachum Shamir;Author
Innokentiy Kastalskiy;Author
Sergey Yu. Makovkin;Author
Susan Yu Gordleeva;Author
Hans Henrik Thodberg;Author
Sam Yuan Sung;Author
Tianming Hu;Author
Bin Zhang;Author
Changsong Yi;Author
Chao Zhang;Author
Chengyan Lv;Author
Yang Zhang 0111;Author
Yanzi Li;Author
Zhixiao Lun;Author
Nijing Yang;Author
Yu Cao;Author
Jun Chen 0026;Author
Yuan Yang 0002;Author
Yurong Li;Author
Alison D. Murray;Author
Claude M. Wischik;Author
Roger T. Staff;Author
Trevor S. Ahearn;Author
Vesna Vuksanovic;Author
Chengcheng Hua;Author
Chong Liu;Author
Hong Wang 0001;Author
Shaowen Lu;Author
Syed Madiha Khalid;Author
Marco Buzio;Author
Maria Amodeo;Author
Vincenzo Di Capua;Author
Mark H. Holmes;Author
Michael Caiola;Author
Carrie R. H. Innes;Author
Govinda R. Poudel;Author
Richard D. Jones;Author
Yaqub Jonmohamadi;Author
A. R. Schuschny;Author
Dimitris C. Theodoridis;Author
Manolis A. Christodoulou;Author
Jakob Svensson;Author
Ali H. Shoeb;Author
John V. Guttag;Author
Trudy Pang;Author
B. Zhen;Author
Sunney Yung-Sun Leung;Author
Wai Keung Wong;Author
Z. Wang;Author
Alfred C. Schouten;Author
Andreas Daffertshofer;Author
Frans C. T. van der Helm;Author
Jun Yao 0003;Author
Teodoro Solis-Escalante;Author
Ioannis Vernikos;Author
Ioannis-Aris Kostis;Author
Po-Rong Chang;Author
Emile H. L. Aarts;Author
Jaap Wessels;Author
Patrick J. Zwietering;Author
Nana Yu;Author
Xin Ma;Author
C. Firmin;Author
Denis Hamad;Author
Jack-Gérard Postaire;Author
R. D. Zhang;Author
Alborz Rezazadeh Sereshkeh;Author
Aurélien Bricout;Author
Robert E. Trott;Author
Conrado J. Pérez Vicente;Author
Elena Valderrama;Author
Jordi Carrabina;Author
Julius P. A. Dewald;Author
Derong Liu 0001;Author
Hossein Javaherian;Author
Ting Huang;Author
H. Alejandro Ceccatto;Author
María I. Széliga;Author
Pablo F. Verdes;Author
Pablo M. Granitto;Author
Devis Tuia;Author
Gustau Camps-Valls;Author
Jesús Malo;Author
Sandra Jiménez;Author
Valero Laparra;Author
Chi-Sing Leung;Author
David A. Ellis;Author
Radu Dobrescu;Author
Sally Andrews;Author
Virginia Sandulescu;Author
Óscar Martínez Mozos;Author
Arijit Nandi;Author
Laia Subirats;Author
Santi Fort;Author
W. Teed Rockwell;Author
Asuka Terai;Author
Masanori Nakagawa;Author
Paul C. Bressloff;Author
M. Srinivas Reddy;Author
Guoxu Zhou;Author
Christian Kurrer;Author
Klaus Schulten;Author
Ankit N. Khambhati;Author
Danielle S. Bassett;Author
Denis Schwartz;Author
Fabrizio de Vico Fallani;Author
Laurent Hugueville;Author
Marie-Constance Corsi;Author
Mario Chavez;Author
Paolo Ferragina;Author
Silvano Di Zenzo;Author
Dave Stuart;Author
Ian Berry;Author
Jon Diprose;Author
Julie Wilson;Author
Robert Esnouf;Author
Stephen Fuller;Author
Jürgen Schmidhuber;Author
Rudolf Huber;Author
Alessandro E. P. Villa;Author
Javier Iglesias;Author
Göran O. Sperber;Author
Jonas Blomberg;Author
Merja Oja;Author
Samuel Kaski;Author
Moises Silva;Author
Alok Agarwal;Author
Basabi Bhaumik;Author
Manish Manohar;Author
Kwan-Fai Cheung;Author
Frank Ekpar;Author
Hiroyuki Hase;Author
Masaaki Yoneda;Author
Dean R. Freestone;Author
Kelvin J. Layton;Author
Arun K. Pujari;Author
M. B. Sukhaswami;Author
P. Seetharamulu;Author
Jennifer Sorinas;Author
Maria Dolores Grima;Author
Pertti Roivainen;Author
Malur K. Sundareshan;Author
Subramania I. Sudharsanan;Author
Catherine A. Schevon;Author
Guy Mckhann Jr.;Author
Robert R. Goodman;Author
Ronald Emerson;Author
Tahra L. Eissa;Author
Wim van Drongelen;Author
Liang Zhao;Author
Linpeng Jin;Author
Renling Zou;Author
Hui Chen;Author
Jianji Wang 0001;Author
Wei Liu 0220;Author
Chu Kiong Loo;Author
Naoki Masuyama;Author
Yves Chauvin;Author
Fengge Wu;Author
Chengcheng Li;Author
Junhui Li;Author
David González;Author
Juan-Manuel López-Navarro;Author
Antonella Di Stefano;Author
Orazio Mirabella;Author
Salvatore Cavalieri;Author
Amos Omondi;Author
Abdul Jalil;Author
Aqdas Naveed Malik;Author
Ijaz Mansoor Qureshi;Author
Tanweer Ahmad Cheema;Author
Chuan Tan;Author
Guang Yang 0006;Author
Jin Zhu;Author
Junwei Yang;Author
Pietro Lio';Author
Andrea Pelagotti;Author
Vincenzo Piuri;Author
Haixian Zhang;Author
Haiying Luo;Author
Xiuyuan Xu;Author
E. Giraldo-Suárez;Author
M. Shahjahan;Author
Md. Asaduzzaman;Author
Jing Zhao 0020;Author
Ping Xie;Author
Shencai Hao;Author
Zhenhu Liang;Author
Ang-Bung Ting;Author
Chao-Ming Chung;Author
Chih-Min Lin;Author
Chun-Fei Hsu;Author
Balu Krishnan;Author
Imad Najm;Author
Juan Bulacio;Author
Md. Rabiul Islam 0003;Author
William Bingaman;Author
Mauricio Vanegas;Author
Andreas Wendemuth;Author
David Sherrington;Author
Lanyun Cui;Author
Lining Yin;Author
Qingyun Wang 0001;Author
Ying Yu;Author
Anthony N. Burkitt;Author
Elma O'Sullivan-Greene;Author
Ewan Nurse;Author
Iven Mareels;Author
Chenghao Wan;Author
Dawei Song;Author
Fei Yan;Author
Haidong Wang;Author
Liyu Huang;Author
Ruini Du;Author
Yu Zhou;Author
Yubo Wang 0001;Author
Yun Zhang;Author
Yangyang He;Author
Alejandro Díaz-Morcillo;Author
José Ramón Álvarez Sánchez;Author
Mikel Val-Calvo;Author
Sergei S. Pilyugin;Author
Chao Feng 0003;Author
Jianqun Zhu;Author
Qing Xu;Author
Qingbo Yang;Author
Tianzheng He;Author
Yanbing Liu 0009;Author
Yihao Yan;Author
Yitai Lou;Author
Yuan Sun;Author
Akira Namatame;Author
Yoshiaki Tsukamoto;Author
Andrew P. Bagshaw;Author
Dante Mantini;Author
Marco Marino;Author
Stephen D. Mayhew;Author
Carolina Ciumas;Author
David W. Carmichael;Author
Jean-Philippe Lachaux;Author
Mani Saignavongs;Author
Mathilde Petton;Author
Romain Bouet;Author
Sylvain Rheims;Author
Sébastien Boulogne;Author
Haipeng Wang;Author
Jiale Wang;Author
Mengxue Sun;Author
Qingtao Gong;Author
Xinting Ge;Author
Agustin Riscos-Núñez;Author
Peng Shi 0001;Author
Shamini Koravuna;Author
Thorsten Jungeblut;Author
Ulrich Rückert 0001;Author
Hongmei Yan;Author
Jingpeng Li;Author
Sizhuo Wang;Author
Eiichiro Tazaki;Author
Elsayed Radwan;Author
Osbert C. Zalay;Author
Sinisa Colic;Author
Qiang Lyu;Author
Tingfang Wu;Author
Ruibin Zhao;Author
Yipeng Zhuang;Author
Zhiwei Xie 0006;Author
Antonio Jose Rodríguez-Sánchez;Author
Evgueni Simine;Author
John K. Tsotsos;Author
Yi-Hsun Ethan Cheng;Author
Daniel Sánchez Morillo;Author
Marcel A. J. van Gerven;Author
Shaoyi Du;Author
Shihui Ying;Author
Xin Li;Author
Yanqin Bai;Author
Yaxin Peng;Author
Hanchuan Peng;Author
Wan-Chi Siu;Author
Longfei Qi;Author
Shihan Wang 0009;Author
Priscila Machado Vieira Lima;Author
Su-shing Chen;Author
Debby Bouma;Author
Jan Treur;Author
Sophie C. F. Hendrikse;Author
Jing Xu;Author
Petri Toiviainen;Author
Xiaoyu Wang;Author
Yi Chang;Author
Yongjie Zhu;Author
Lei Xu 0002;Author
Peter Jeavons 0001;Author
Hamid Alinejad-Rokny;Author
Hossein Hosseini-Nejad;Author
Nazanin Ahmadi-Dastgerdi;Author
Tingting Bao;Author
Xiangnian Huang;Author
Zeqiong Lv;Author
Antonio Lozano;Author
Cristina Soto-Sánchez;Author
F. Javier Garrigós-Guerrero;Author
J. Javier Martínez;Author
Alan Johnston;Author
Christopher Benton;Author
Jason Lee Dale;Author
Peter W. McOwan;Author
Ahmad Ghazanfari;Author
Anthony J. Kusalik;Author
Joseph Irudayaraj;Author
Hubert Y. Chan 0001;Author
Stefen Hui;Author
Alkiviadis Tsimpiris;Author
Christos Koutlis;Author
Christopher M. Bishop;Author
Bochao Niu;Author
Jianmin Hao;Author
Liang Yu;Author
Yuhang Lin;Author
Christophe Charrier;Author
Gilles Lebrun;Author
Hubert Cardot;Author
Olivier Lezoray;Author
Jonathan A. Marshall;Author
Viswanath Srikanth;Author
Eric Goles Ch.;Author
Martín Matamala;Author
Pablo A. Estévez;Author
Zengfu Wang;Author
Zhigang Zeng;Author
Mehmet Akif Ozdemir;Author
Eric Chern-Pin Chua;Author
Kuang Chua Chua;Author
Toshiyo Tamura;Author
Jean Mercklé;Author
Patrice Wira;Author
Y. Bénédic;Author
Maoqi Chen;Author
Mahmut Öztürk;Author
Mosab A. A. Yousif;Author
Gerald Sommer;Author
Jörg Bruske;Author
Lars Witta;Author
Rainer Herpers;Author
F. Javier Garrigós;Author
J. Javier Martínez-Álvarez;Author
Juan Sebastián Suárez;Author
Zareen Mehboob;Author
E. López-Caneda;Author
Fernando Cadaveira;Author
L. M. García-Moreno;Author
Pablo Cuesta;Author
S. Rodriguez Holguín;Author
Koji Ito;Author
Manabu Gouko;Author
Daniela Santucci;Author
Enrico Alleva;Author
Gemma Calamandrei;Author
Di Wang 0040;Author
Narendra S. Chaudhari;Author
Qiang Yang;Author
Xiantai Gou;Author
Krishnappa R. Subramanian;Author
Supeng Leng;Author
Griff L. Bilbro;Author
Sui Oi Yee;Author
Andrzej Nowak;Author
Maciej Lewenstein;Author
Michal Zochowski;Author
Andrej Kral;Author
Vladimír Majerník;Author
Masafumi Hagiwara;Author
Takashi Ikeda;Author
Andrew J. Szeri;Author
Donna L. Hudson;Author
Fen-Lei Chang;Author
Mark A. Kramer;Author
Maurice E. Cohen;Author
Petro M. Gopych;Author
Adrienne James;Author
Karl Swann;Author
Michael Recce;Author
C. David Rogers;Author
Coe F. Miles;Author
David Gutiérrez;Author
Eduardo Iáñez;Author
Jorge Antonio Gaxiola-Tirado;Author
José Maria Azorín;Author
Alex Gammerman;Author
Frederick W. Van Delft;Author
Tony Bellotti;Author
Vaskar Saha;Author
Zhiyuan Luo 0001;Author
Aaron Suberbiola;Author
Ekaitz Zulueta;Author
Ismael Etxeberria Agiriano;Author
José Manuel López-Guede;Author
Carlos Mejia;Author
Fouad Badran;Author
Michel Crépon;Author
Sylvie Thiria;Author
Xiaomo Jiang;Author
Andreas V. M. Herz;Author
Charles M. Marcus;Author
Nikolaos Vlaikidis;Author
Sotirios Papagiannopoulos;Author
Danilo Samuel Jodas;Author
Giuliana Del Nero Velasco;Author
João Paulo Papa;Author
Sergio Brazolin;Author
Takashi Yojo;Author
Kwok-Kwong Yiu;Author
Man-Wai Mak;Author
Sun-Yuan Kung;Author
André van Schaik;Author
Craig T. Jin;Author
Simon Carlile;Author
Marios Antonakakis;Author
Michael E. Zervakis;Author
Alberto Priori;Author
Ilaria Liorni;Author
Marta Parazzini;Author
Paolo Ravazzani;Author
Serena Fiocchi;Author
Ichiro Obana;Author
Yasuhiro Fukui;Author
Xi-Le Wei;Author
Alejandro Pazos;Author
Ana Porto Pazos;Author
Enrique Fernández-Blanco;Author
Francisco Cedrón;Author
Pablo Mesejo;Author
Óscar Ibáñez;Author
Lidia Cabañés-Martínez;Author
Richard P. Selway;Author
Steffen E. Eikenberry;Author
Vasilis Z. Marmarelis;Author
Jalil Rasekhi;Author
Keshab K. Parhi;Author
Mojtaba Bandarabadi;Author
Theoden I. Netoff;Author
Alexander Caicedo;Author
Amir Hossein Ansari;Author
Gunnar Naulaers;Author
Maarten De Vos;Author
Perumpillichira J. Cherian;Author
Sabine Van Huffel;Author
Diego Guidolin;Author
Kjell Fuxe;Author
Luigi Francesco Agnati;Author
Michele Zoli;Author
Thomas Martini Jørgensen;Author
Jouni Tomberg;Author
Kimmo Kaski;Author
Felipe Fregni;Author
Risto J. Ilmoniemi;Author
Huicheng Lian;Author
Huaien Luo;Author
Sadasivan Puthusserypady;Author
Roberta Maisano;Author
Jian Wang 0110;Author
Kaizheng Wang;Author
Ruohan Zhou;Author
Shunzhen Zhou;Author
Yitong Fu;Author
Jing Huo;Author
Wanqi Yang;Author
Michael Breakspear;Author
Timothy L. Andersen;Author
