article:ID;author:string[];author-aux:string;author-orcid:string[];booktitle:string;cdate:date;cdrom:string;cite:string[];cite-label:string[];crossref:string;editor:string[];editor-orcid:string[];ee:string[];ee-type:string[];i:string[];journal:string;key:string;mdate:date;month:string;note:string[];note-label:string;note-type:string[];number:string;pages:string;publisher:string;publnr:string;publtype:string;stream:string;sub:string[];sup:string[];title:string;title-bibtex:string;tt:string[];url:string[];volume:string;year:int
7992180;Ahmet Bindal|Billal N. Ahmed|Liza A. Raimundo|Sandeep Mann;;;;;;;;;;;https://doi.org/10.1109/TE.2004.842911;;;IEEE Trans. Educ.;journals/te/BindalMAR05;2020-04-16;;;;;2;279-289;;;;;;;An undergraduate system-on-chip (SoC) course for computer engineering students.;;;db/journals/te/te48.html#BindalMAR05;48;2005.0
7992181;Andrés Barrado|Antonio Lázaro 0002|Cristina Fernández|Marina Sanz|Pablo Zumel;;0000-0001-6043-604X|0000-0001-8051-4754|0000-0002-8599-4520|0000-0002-9589-4355;;;;;;;;;https://doi.org/10.1109/TE.2010.2089458;;;IEEE Trans. Educ.;journals/te/FernandezZSLB11;2025-03-03;;;;;4;531-539;;;;;;;Description and Assessment of Activities Oriented to Enhance a First Course on Power Electronics.;;;db/journals/te/te54.html#FernandezZSLB11;54;2011.0
7992182;Bin Mai|J. Anthony Luévanos|Michael D. Workman;;0000-0002-2392-1502|0000-0002-6104-3608|0000-0003-3151-3143;;;;;;;;;https://doi.org/10.1109/TE.2021.3086025;;;IEEE Trans. Educ.;journals/te/WorkmanLM22;2025-10-14;;;;;1;40-45;;;;;;;A Study of Cybersecurity Education Using a Present-Test-Practice-Assess Model.;;;db/journals/te/te65.html#WorkmanLM22;65;2022.0
7992183;Maja Pantic|Reinier Zwitserloot|Robbert-Jan Grootjans;;;;;;;;;;;https://doi.org/10.1109/TE.2004.842906;;;IEEE Trans. Educ.;journals/te/PanticZG05;2020-04-16;;;;;3;382-390;;;;;;;Teaching Introductory Artificial Intelligence Using a Simple Agent Framework.;;;db/journals/te/te48.html#PanticZG05;48;2005.0
7992184;Blazenka Divjak|Katarina Pazur Anicic|Krunoslav Arbanas;;0000-0001-8973-5932|0000-0002-0695-2219|0000-0003-0649-3267;;;;;;;;;https://doi.org/10.1109/TE.2016.2633959;;;IEEE Trans. Educ.;journals/te/AnicicDA17;2021-10-14;;;;;3;191-197;;;;;;;Preparing ICT Graduates for Real-World Challenges: Results of a Meta-Analysis.;;;db/journals/te/te60.html#AnicicDA17;60;2017.0
7992185;Denise Consonni|Tiago José Goulart;;;;;;;;;;;https://doi.org/10.1109/13.965781;;;IEEE Trans. Educ.;journals/te/GoulartC01;2020-04-16;;;;;4;336-341;;;;;;;Automated system for measuring electrical three-phase power components.;;;db/journals/te/te44.html#GoulartC01;44;2001.0
7992186;Tina A. Hudson;;;;;;;;;;;https://doi.org/10.1109/TE.2011.2131270;;;IEEE Trans. Educ.;journals/te/Hudson11;2020-04-16;;;;;2;173;;;;;;;Guest Editorial Microelectronic Systems Education.;;;db/journals/te/te54.html#Hudson11;54;2011.0
7992187;Adrian M. Medioli|Graham C. Goodwin|James S. Welsh|Ljubo B. Vlacic|Willy Sher;;0000-0001-8313-1361|0000-0003-2408-212X;;;;;;;;;https://doi.org/10.1109/TE.2010.2043434;;;IEEE Trans. Educ.;journals/te/GoodwinMSVW11;2020-10-26;;;;;1;48-55;;;;;;;Emulation-Based Virtual Laboratories: A Low-Cost Alternative to Physical Experiments in Control Engineering Education.;;;db/journals/te/te54.html#GoodwinMSVW11;54;2011.0
7992188;Marc T. Thompson;;;;;;;;;;;https://doi.org/10.1109/13.865211;;;IEEE Trans. Educ.;journals/te/Thompson00;2020-04-16;;;;;3;336-342;;;;;;;Electrodynamic magnetic suspension-models, scaling laws, and experimental results.;;;db/journals/te/te43.html#Thompson00;43;2000.0
7992189;Andrea Forte|Mark Guzdial;;0000-0003-4427-9763;;;;;;;;;https://doi.org/10.1109/TE.2004.842924|https://www.wikidata.org/entity/Q29398702;;;IEEE Trans. Educ.;journals/te/ForteG05;2021-10-14;;;;;2;248-253;;;;;;;Motivation and nonmajors in computer science: identifying discrete audiences for introductory courses.;;;db/journals/te/te48.html#ForteG05;48;2005.0
7992190;Baiyun Chen|Ronald F. DeMara;;0000-0001-6864-7255|0000-0002-4010-9890;;;;;;;;;https://doi.org/10.1109/TE.2023.3333703;;;IEEE Trans. Educ.;journals/te/ChenD24;2024-02-29;February;;;;1;162-170;;;;;;;Promoting Community of Inquiry in Synchronous Team Design Activities for Remote Engineering Laboratory Instruction.;;;db/journals/te/te67.html#ChenD24;67;2024.0
7992191;F. J. García|M. N. Moreno;;;;;;;;;;;https://doi.org/10.1109/TE.2004.824839|https://www.wikidata.org/entity/Q57601242;;;IEEE Trans. Educ.;journals/te/GarciaM04;2020-04-16;;;;;2;180-187;;;;;;;Software modeling techniques for a first course in software engineering: a workshop-based approach.;;;db/journals/te/te47.html#GarciaM04;47;2004.0
7992192;Michel Elizabeth Holder;;;;;;;;;;;https://doi.org/10.1109/TE.2008.2010985;;;IEEE Trans. Educ.;journals/te/Holder09;2020-04-16;;;;;4;573-575;;;;;;;Thevenin's Theorem and a Black Box.;;;db/journals/te/te52.html#Holder09;52;2009.0
7992193;Hideaki Itoh|Hideki Shimada|Hisao Fukumoto|Masashi Ohchi|Takayuki Nitta|Tomoki Kamio|Toshihiro Matsuo;;0000-0001-8623-2408|0000-0002-4261-8410|0009-0001-1052-2158|0009-0007-3908-6787;;;;;;;;;https://doi.org/10.1109/TE.2024.3454236;;;IEEE Trans. Educ.;journals/te/FukumotoKMNSOI25;2025-03-07;February;;;;1;79-85;;;;streams/journals/te;;;Development and Evaluation of Remote Laboratory System for Simulated Induction Motor.;;;db/journals/te/te68.html#FukumotoKMNSOI25;68;2025.0
7992194;Gwo-Jen Hwang;;;;;;;;;;;https://doi.org/10.1109/TE.2003.813516;;;IEEE Trans. Educ.;journals/te/Hwang03;2020-04-16;;;;;3;329-337;;;;;;;A test-sheet-generating algorithm for multiple assessment requirements.;;;db/journals/te/te46.html#Hwang03;46;2003.0
7992195;Andreas C. Koenig|James L. Cale|Jeff D. Wooldridge|Jerry L. Tichenor|Joshua M. Williams|Nicholas D. Benavides|Steven D. Pekarek;;;;;;;;;;;https://doi.org/10.1109/TE.2004.825552;;;IEEE Trans. Educ.;journals/te/WilliamsCBWKTP04;2020-04-16;;;;;4;436-445;;;;;;;Versatile hardware and software tools for educating students in power electronics.;;;db/journals/te/te47.html#WilliamsCBWKTP04;47;2004.0
7992196;Augusto Beléndez|Cristian Neipp|Elena Fernández-Varó|Jorge Francés|Manuel Pérez-Molina|Sergio Bleda;;0000-0001-5301-8392|0000-0001-7965-5330|0000-0002-6418-8386|0000-0002-9752-776X|0000-0003-1327-7597|0000-0003-1933-6965;;;;;;;;;https://doi.org/10.1109/TE.2011.2150750;;;IEEE Trans. Educ.;journals/te/FrancesPBFNB12;2022-10-02;;;;;1;118-125;;;;;;;Educational Software for Interference and Optical Diffraction Analysis in Fresnel and Fraunhofer Regions Based on MATLAB GUIs and the FDTD Method.;;;db/journals/te/te55.html#FrancesPBFNB12;55;2012.0
7992197;André Vander Vorst|Danielle Vanhoenacker-Janvier|Isabelle Huynen|Robert Platteborze;;0000-0002-8504-2896;;;;;;;;;https://doi.org/10.1109/13.848078;;;IEEE Trans. Educ.;journals/te/HuynenPVV00;2021-10-14;;;;;2;227-236;;;;;;;Short-term project on microwave passive planar circuits: an educational approach.;;;db/journals/te/te43.html#HuynenPVV00;43;2000.0
7992198;F. J. Fernandez-Baldomero|Mancia Anguita;;0000-0001-9140-7858|0000-0003-2335-8307;;;;;;;;;https://doi.org/10.1109/TE.2007.906603;;;IEEE Trans. Educ.;journals/te/AnguitaF07;2022-10-02;;;;;4;373-378;;;;;;;Software Optimization for Improving Student Motivation in a Computer Architecture Course.;;;db/journals/te/te50.html#AnguitaF07;50;2007.0
7992199;David Mohaisen|Manar Mohaisen;;0000-0002-7270-0933|0000-0003-3227-2505;;;;;;;;;https://doi.org/10.1109/TE.2022.3175659;;;IEEE Trans. Educ.;journals/te/MohaisenM23;2023-02-25;February;;;;1;30-37;;;;;;;Improving the Social Connectivity in Engineering Educational Networks and Implications.;;;db/journals/te/te66.html#MohaisenM23;66;2023.0
7992200;Mark J. W. Lee;;;;;;;;;;;https://doi.org/10.1109/TE.2016.2637738;;;IEEE Trans. Educ.;journals/te/Lee17;2020-04-16;;;;;1;38-39;;;;;;;Guest Editorial Special Issue on Maker Learning in Computer Science and Engineering Education.;;;db/journals/te/te60.html#Lee17;60;2017.0
7992201;David J. Mehrl|Marion O. Hagler;;;;;;;;;;;https://doi.org/10.1109/13.925849;;;IEEE Trans. Educ.;journals/te/HaglerM01;2020-04-16;;;;;2;15;;;;;;;A PC with sound card as an audio waveform generator, a two-channel digital oscilloscope and a spectrum analyzer.;;;db/journals/te/te44.html#HaglerM01;44;2001.0
7992202;Malcolm John Joyce;;0000-0002-3074-3484;;;;;;;;;https://doi.org/10.1109/TE.2009.2025369;;;IEEE Trans. Educ.;journals/te/Joyce10;2020-04-16;;;;;3;397-404;;;;;;;The Fender Stratocaster Electric Guitar: A Case Study for Both Nontransferable and Transferable Skills Learning in a Generalist Electronic Engineering Cohort.;;;db/journals/te/te53.html#Joyce10;53;2010.0
7992203;Daniel Novak|Lin Tang|Minjuan Wang|Ruimin Shen|Wanping Gao;;0000-0003-2561-3420;;;;;;;;;https://doi.org/10.1109/TE.2008.930794;;;IEEE Trans. Educ.;journals/te/ShenWGNT09;2025-03-03;;;;;4;538-546;;;;;;;Mobile Learning in a Large Blended Computer Science Classroom: System Function, Pedagogies, and Their Impact on Learning.;;;db/journals/te/te52.html#ShenWGNT09;52;2009.0
7992204;Andrés Julián Saavedra Montes|Héctor Antonio Botero Castro|Jesús-Antonio Hernández-Riveros;;0000-0002-2529-5082;;;;;;;;;https://doi.org/10.1109/TE.2009.2030790;;;IEEE Trans. Educ.;journals/te/MontesCR10;2020-10-26;;;;;3;490-496;;;;;;;How to Motivate Students to Work in the Laboratory: A New Approach for an Electrical Machines Laboratory.;;;db/journals/te/te53.html#MontesCR10;53;2010.0
7992205;Mani Vaidyanathan;;;;;;;;;;;https://doi.org/10.1109/TE.2010.2043845;;;IEEE Trans. Educ.;journals/te/Vaidyanathan11;2020-04-16;;;;;1;77-86;;;;;;;Electronics From the Bottom Up: Strategies for Teaching Nanoelectronics at the Undergraduate Level.;;;db/journals/te/te54.html#Vaidyanathan11;54;2011.0
7992206;Clara M. Ionescu|Ernesto Fábregas|Robin De Keyser|Sebastián Dormido 0001|Stefana M. Cristescu;;0000-0001-7685-035X|0000-0002-2405-8771|0000-0003-4478-6626;;;;;;;;;https://doi.org/10.1109/TE.2013.2249516;;;IEEE Trans. Educ.;journals/te/IonescuFCDK13;2020-04-16;;;;;4;436-442;;;;;;;A Remote Laboratory as an Innovative Educational Tool for Practicing Control Engineering Concepts.;;;db/journals/te/te56.html#IonescuFCDK13;56;2013.0
7992207;Bret T. Costic|Darren M. Dawson|Marcio S. de Queiroz|Warren E. Dixon;;0000-0002-5091-181X|0000-0003-3878-4392;;;;;;;;;https://doi.org/10.1109/TE.2002.1024613;;;IEEE Trans. Educ.;journals/te/DixonDCQ02;2024-05-07;;;;;3;218-226;;;;;;;A MATLAB-based control systems laboratory experience for undergraduate students: toward standardization and shared resources.;;;db/journals/te/te45.html#DixonDCQ02;45;2002.0
7992208;Almudena Ruiz-Iniesta|Guillermo Jiménez-Díaz|Mercedes Gómez-Albarrán;;0000-0002-5019-1103;;;;;;;;;https://doi.org/10.1109/TE.2014.2309554;;;IEEE Trans. Educ.;journals/te/Ruiz-IniestaJG14;2020-04-16;;;;;4;255-260;;;;;;;A Semantically Enriched Context-Aware OER Recommendation Strategy and Its Application to a Computer Science OER Repository.;;;db/journals/te/te57.html#Ruiz-IniestaJG14;57;2014.0
7992209;Ana Pozo-Ruz|Federico Barrero|Francisco Guzmán|Hugo Guzman|José Fernández|Mario J. Durán;;0000-0002-2896-4472|0000-0002-4912-7091|0000-0003-3898-1775;;;;;;;;;https://doi.org/10.1109/TE.2012.2207119;;;IEEE Trans. Educ.;journals/te/DuranBPGFG13;2020-04-16;;;;;2;174-182;;;;;;;Understanding Power Electronics and Electrical Machines in Multidisciplinary Wind Energy Conversion System Courses.;;;db/journals/te/te56.html#DuranBPGFG13;56;2013.0
7992210;Andrés Iborra|Bárbara Álvarez|José María Fernández-Meroño|Juan Angel Pastor|Pedro Sánchez;;0000-0002-1903-1291|0000-0002-5515-095X|0000-0003-4308-1472;;;;;;;;;https://doi.org/10.1109/TE.2003.811040;;;IEEE Trans. Educ.;journals/te/SanchezAIFP03;2023-03-21;;;;;2;302-306;;;;;;;Web-based activities around a digital model railroad platform.;;;db/journals/te/te46.html#SanchezAIFP03;46;2003.0
7992211;Colin N. Jones|Jorge Gonçalves 0002;;0000-0002-5228-6165;;;;;;;;;https://doi.org/10.1109/TE.2009.2021390;;;IEEE Trans. Educ.;journals/te/JonesG10;2024-09-17;;;;;2;328-334;;;;;;;A Cost-Effective Atomic Force Microscope for Undergraduate Control Laboratories.;;;db/journals/te/te53.html#JonesG10;53;2010.0
7992212;Jeffrey E. Froyd;;0000-0002-4426-2681;;;;;;;;;https://doi.org/10.1109/TE.2018.2846498|https://www.wikidata.org/entity/Q129451921;;;IEEE Trans. Educ.;journals/te/Froyd18;2025-01-19;;;;;3;214-217;;;;;;;Structured Abstracts for the IEEE Transactions on Education.;;;db/journals/te/te61.html#Froyd18;61;2018.0
7992213;Lena Max|Robert Karlsson|Torbjörn Thiringer|Tore Undeland;;0000-0001-5777-1242;;;;;;;;;https://doi.org/10.1109/TE.2008.930513;;;IEEE Trans. Educ.;journals/te/MaxTUK09;2020-04-16;;;;;4;524-531;;;;;;;Power Electronics Design Laboratory Exercise for Final-Year M.Sc. Students.;;;db/journals/te/te52.html#MaxTUK09;52;2009.0
7992214;Abdulhadi Shoufan;;0000-0002-3968-8637;;;;;;;;;https://doi.org/10.1109/TE.2016.2611666;;;IEEE Trans. Educ.;journals/te/Shoufan17;2020-04-16;;;;;2;157-163;;;;;;;Toward Modeling the Intrinsic Complexity of Test Problems.;;;db/journals/te/te60.html#Shoufan17;60;2017.0
7992215;Brian E. Whitacre|John F. O'Hara|Julie Angle|Levi Captain|Matthew W. Rutherford|Sabit Ekin|Tom Hensley;;0000-0001-8193-1867|0000-0002-1274-6702|0000-0002-5083-1828|0000-0002-9957-7752|0009-0009-5240-6313;;;;;;;;;https://doi.org/10.1109/TE.2025.3557023;oa;;IEEE Trans. Educ.;journals/te/RutherfordWCEAHO25;2025-11-02;June;;;;3;281-292;;;;streams/journals/te;;;Promoting Rural Entrepreneurship Through Technology: A Case Study Using Productivity Enhancing Technology Experience Kits (PETE-Kits).;;;db/journals/te/te68.html#RutherfordWCEAHO25;68;2025.0
7992216;Ronald H. Rockland;;;;;;;;;;;https://doi.org/10.1109/13.883352;;;IEEE Trans. Educ.;journals/te/Rockland00;2020-04-16;;;;;4;420-425;;;;;;;Reducing the information overload: a method on helping students research engineering topics using the Internet.;;;db/journals/te/te43.html#Rockland00;43;2000.0
7992217;Bruce A. Eisenstein;;;;;;;;;;;https://doi.org/10.1109/TE.2006.874501;;;IEEE Trans. Educ.;journals/te/Eisenstein06;2020-04-16;;;;;2;314-319;;;;;;;2005 IEEE Educational Activities Board Awards.;;;db/journals/te/te49.html#Eisenstein06;49;2006.0
7992218;Manavaalan Gunasekaran|Ramprasad Potluri;;0000-0001-5488-0638;;;;;;;;;https://doi.org/10.1109/TE.2012.2192441;;;IEEE Trans. Educ.;journals/te/GunasekaranP12;2023-06-26;;;;;4;508-516;;;;;;;Low-Cost Undergraduate Control Systems Experiments Using Microcontroller-Based Control of a DC Motor.;;;db/journals/te/te55.html#GunasekaranP12;55;2012.0
7992219;Peter Idowu;;;;;;;;;;;https://doi.org/10.1109/TE.2004.825511;;;IEEE Trans. Educ.;journals/te/Idowu04;2020-04-16;;;;;3;410-414;;;;;;;In search of a perfect power engineering program.;;;db/journals/te/te47.html#Idowu04;47;2004.0
7992220;Javier Bará Temes;;;;;;;;;;;https://doi.org/10.1109/TE.2002.808275;;;IEEE Trans. Educ.;journals/te/Temes03;2023-07-27;;;;;2;283-288;;;;;;;Teaching electromagnetic waves to electrical engineering students: an abridged approach.;;;db/journals/te/te46.html#Temes03;46;2003.0
7992221;Adrian Peidro|Arturo Gil|José María Marín|Óscar Reinoso;;0000-0002-1065-8944|0000-0002-4565-496X;;;;;;;;;https://doi.org/10.1109/TE.2013.2276951;;;IEEE Trans. Educ.;journals/te/GilPRM14;2025-09-06;;;;;2;92-98;;;;;;;Implementation and Assessment of a Virtual Laboratory of Parallel Robots Developed for Engineering Students.;;;db/journals/te/te57.html#GilPRM14;57;2014.0
7992222;Milo D. Koretsky|Susan B. Nolen;;0000-0002-6887-4527|0000-0003-2240-4447;;;;;;;;;https://doi.org/10.1109/TE.2018.2791445;;;IEEE Trans. Educ.;journals/te/NolenK18;2020-04-16;;;;;3;226-233;;;;;;;Affordances of Virtual and Physical Laboratory Projects for Instructional Design: Impacts on Student Engagement.;;;db/journals/te/te61.html#NolenK18;61;2018.0
7992223;Biswendu Chatterjee|Debangshu Dey|Sivaji Chakravorti;;0000-0002-9479-6577;;;;;;;;;https://doi.org/10.1109/TE.2010.2063432;;;IEEE Trans. Educ.;journals/te/ChatterjeeDC11;2020-12-29;;;;;3;410-415;;;;;;;A Modular Approach for Teaching Partial Discharge Phenomenon Through Experiment.;;;db/journals/te/te54.html#ChatterjeeDC11;54;2011.0
7992224;Amy W. Apon|Hai Jin 0001|Jens Mache|Rajkumar Buyya;;;;;;;;;;;https://doi.org/10.1109/TE.2004.824842;;;IEEE Trans. Educ.;journals/te/AponMBJ04;2020-04-16;;;;;2;188-195;;;;;;;Cluster computing in the classroom and integration with computing curricula 2001.;;;db/journals/te/te47.html#AponMBJ04;47;2004.0
7992225;Heidi J. C. Ellis;;;;;;;;;;;https://doi.org/10.1109/TE.2006.888907;;;IEEE Trans. Educ.;journals/te/Ellis07;2020-04-16;;;;;1;55-60;;;;;;;An Assessment of a Self-Directed Learning Approach in a Graduate Web Application Design and Development Course.;;;db/journals/te/te50.html#Ellis07;50;2007.0
7992226;Coromoto León|Eduardo Segredo|Sara Rijo-García;;0000-0002-1921-3132|0000-0002-4085-4356|0000-0002-9294-9234;;;;;;;;;https://doi.org/10.1109/TE.2022.3159765;oa;;IEEE Trans. Educ.;journals/te/Rijo-GarciaSL22;2023-07-27;;;;;4;647-656;;;;;;;Computational Thinking and User Interfaces: A Systematic Review.;;;db/journals/te/te65.html#Rijo-GarciaSL22;65;2022.0
7992227;Baker A. Martin|Catherine E. Brawner|George D. Ricco|Hossein Ebrahiminejad|Leila Zahedi|Marisa K. Orr|Matthew W. Ohland|Richard A. Layton|Russell A. Long|Susan M. Lord;;0000-0001-5944-5846|0000-0002-2675-5626|0000-0002-4993-2971|0000-0002-7325-1025|0000-0002-8172-7599|0000-0003-3437-9293|0000-0003-4052-1452;;;;;;;;;https://doi.org/10.1109/TE.2021.3137086;oa;;IEEE Trans. Educ.;journals/te/LordOOLLBEMRZ22;2023-07-27;;;;;3;245-256;;;;;;;MIDFIELD: A Resource for Longitudinal Student Record Research.;;;db/journals/te/te65.html#LordOOLLBEMRZ22;65;2022.0
7992228;G. Galvin|John V. Ringwood;;0000-0003-0395-7943;;;;;;;;;https://doi.org/10.1109/TE.2002.804401;;;IEEE Trans. Educ.;journals/te/RingwoodG02;2020-04-16;;;;;4;380-387;;;;;;;Computer-aided learning in artificial neural networks.;;;db/journals/te/te45.html#RingwoodG02;45;2002.0
7992229;Eva Besada-Portas|Jesús Manuel de la Cruz|José Antonio López Orozco|Luis de la Torre 0001;;0000-0001-6129-4653|0000-0001-6192-4803|0000-0002-0987-229X|0000-0002-9648-9597;;;;;;;;;https://doi.org/10.1109/TE.2012.2204754|https://www.wikidata.org/entity/Q106774114;;;IEEE Trans. Educ.;journals/te/Besada-PortasOTC13;2022-04-26;;;;;2;156-164;;;;;;;Remote Control Laboratory Using EJS Applets and TwinCAT Programmable Logic Controllers.;;;db/journals/te/te56.html#Besada-PortasOTC13;56;2013.0
7992230;James D. Foley|Jason A. Day;;;;;;;;;;;https://doi.org/10.1109/TE.2006.879792|https://www.wikidata.org/entity/Q113181987;;;IEEE Trans. Educ.;journals/te/DayF06;2022-08-16;;;;;4;420-431;;;;;;;Evaluating a Web Lecture Intervention in a Human-Computer Interaction Course.;;;db/journals/te/te49.html#DayF06;49;2006.0
7992231;José Silva-Martínez|Rida S. Assaad;;;;;;;;;;;https://doi.org/10.1109/TE.2008.917190|https://www.wikidata.org/entity/Q99714087;;;IEEE Trans. Educ.;journals/te/AssaadS09;2020-12-25;;;;;1;39-45;;;;;;;A Graphical Approach to Teaching Amplifier Design at the Undergraduate Level.;;;db/journals/te/te52.html#AssaadS09;52;2009.0
7992232;Carlos Delgado Kloos|Mario Muñoz Organero|Pedro J. Muñoz Merino;;0000-0002-2552-4674|0000-0003-4093-3705|0000-0003-4199-2002;;;;;;;;;https://doi.org/10.1109/TE.2009.2027433;;;IEEE Trans. Educ.;journals/te/OrganeroMK10;2020-04-16;;;;;3;463-470;;;;;;;Student Behavior and Interaction Patterns With an LMS as Motivation Predictors in E-Learning Settings.;;;db/journals/te/te53.html#OrganeroMK10;53;2010.0
7992233;Seul Jung;;0000-0002-1670-4518;;;;;;;;;https://doi.org/10.1109/TE.2012.2213601;;;IEEE Trans. Educ.;journals/te/Jung13;2020-06-15;;;;;1;129-136;;;;;;;Experiences in Developing an Experimental Robotics Course Program for Undergraduate Education.;;;db/journals/te/te56.html#Jung13;56;2013.0
7992234;Ralph W. Wyndrum|Steve J. Silverman;;;;;;;;;;;https://doi.org/10.1109/TE.2002.983215;;;IEEE Trans. Educ.;journals/te/WyndrumS02;2020-04-16;;;;;1;10-11;;;;;;;The AT&T internet protocol professional development program: a focused, graduate-level, University-provided, continuing education venture.;;;db/journals/te/te45.html#WyndrumS02;45;2002.0
7992235;Clint Cole|Joe Harris|Mihaela Elena Radu|Mircea Alexandru Dabacan|Shannon M. Sexton;;;;;;;;;;;https://doi.org/10.1109/TE.2009.2037735;;;IEEE Trans. Educ.;journals/te/RaduCDHS11;2020-04-16;;;;;2;174-183;;;;;;;The Impact of Providing Unlimited Access to Programmable Boards in Digital Design Education.;;;db/journals/te/te54.html#RaduCDHS11;54;2011.0
7992236;Daniel Escanez-Exposito|Javier Correa-Marichal|Pino Caballero-Gil;;0000-0002-0859-5876|0000-0003-4215-0501;;;;;;;;;https://doi.org/10.1109/TE.2024.3422315;oa;;IEEE Trans. Educ.;journals/te/EscanezExpositoCC24;2025-06-15;December;;;;6;807-816;;;;streams/journals/te;;;Using Game-Based Learning and Quantum Computing to Enhance STEAM Competencies in K-16 Education.;;;db/journals/te/te67.html#EscanezExpositoCC24;67;2024.0
7992237;Ahmed Toumi;;;;;;;;;;;https://doi.org/10.1109/TE.2002.1013883;;;IEEE Trans. Educ.;journals/te/Toumi02;2020-04-16;;;;;2;171-176;;;;;;;An aid for teaching doubly fed synchronous machines based on the circle diagram.;;;db/journals/te/te45.html#Toumi02;45;2002.0
7992238;James Larson|Micah Lande|Shawn Jordan|Steven Weiner;;0000-0001-6651-7246|0000-0002-1639-779X|0000-0002-9260-2118|0000-0003-4964-5654;;;;;;;;;https://doi.org/10.1109/TE.2020.2975358;;;IEEE Trans. Educ.;journals/te/LarsonJLW20;2020-06-16;;;;;2;88-97;;;;;;;Supporting Self-Directed Learning in a Project-Based Embedded Systems Design Course.;;;db/journals/te/te63.html#LarsonJLW20;63;2020.0
